,0,1,2
2863,5.0,3.0,2.0
2864,2.0,3.0,1.0
2865,2.0,8.0,2.0
2866,1.0,1.0,2.0
2867,2.0,2.0,2.0
2868,3.0,3.0,3.0
2869,1.0,4.0,1.0
2870,1.0,6.0,1.0
2871,1.0,6.0,1.0
2872,1.0,10.0,1.0
2873,1.0,6.0,1.0
2874,1.0,6.0,1.0
2875,1.0,6.0,1.0
2876,1.0,3.0,1.0
2877,1.0,6.0,1.0
2878,1.0,6.0,1.0
2879,1.0,3.0,1.0
2880,1.0,3.0,1.0
2881,1.0,2.0,1.0
2882,1.0,5.0,1.0
2883,1.0,5.0,1.0
2884,1.0,4.0,1.0
2885,1.0,2.0,1.0
2886,1.0,4.0,1.0
2887,1.0,4.0,1.0
2888,1.0,4.0,1.0
2889,1.0,4.0,1.0
2890,1.0,4.0,1.0
2891,1.0,9.0,1.0
2892,3.0,4.0,1.0
2893,1.0,2.0,2.0
2894,1.0,2.0,2.0
2895,1.0,2.0,2.0
2896,1.0,2.0,2.0
2897,1.0,2.0,2.0
2898,1.0,2.0,2.0
2899,1.0,2.0,2.0
2900,1.0,2.0,2.0
2901,1.0,2.0,2.0
2902,1.0,2.0,2.0
2903,1.0,2.0,2.0
2904,1.0,2.0,2.0
2905,1.0,2.0,2.0
2906,1.0,2.0,2.0
2907,1.0,2.0,2.0
2908,1.0,2.0,6.0
2909,8.0,4.0,4.0
2910,1.0,4.0,4.0
2911,1.0,6.0,4.0
2912,1.0,3.0,4.0
2913,1.0,3.0,3.0
2914,1.0,3.0,2.0
2915,1.0,3.0,9.0
2916,1.0,4.0,3.0
2917,1.0,4.0,4.0
2918,2.0,2.0,1.0
2919,1.0,2.0,2.0
2920,1.0,2.0,2.0
2921,1.0,2.0,2.0
2922,7.0,2.0,2.0
2923,2.0,2.0,2.0
2924,2.0,4.0,2.0
2925,2.0,4.0,8.0
2926,2.0,4.0,2.0
2927,2.0,4.0,2.0
2928,2.0,1.0,6.0
2929,2.0,3.0,6.0
2930,1.0,3.0,10.0
2931,1.0,3.0,3.0
2932,1.0,3.0,4.0
2933,1.0,3.0,3.0
2934,1.0,4.0,5.0
2935,1.0,6.0,6.0
2936,1.0,4.0,5.0
2937,1.0,5.0,5.0
2938,1.0,5.0,5.0
2939,1.0,5.0,3.0
2940,2.0,3.0,6.0
2941,9.0,10.0,2.0
2942,1.0,10.0,2.0
2943,1.0,6.0,2.0
2944,1.0,5.0,3.0
2945,2.0,3.0,6.0
2946,4.0,3.0,5.0
2947,1.0,6.0,3.0
2948,1.0,6.0,5.0
2949,1.0,6.0,3.0
2950,1.0,7.0,3.0
2951,1.0,7.0,6.0
2952,1.0,7.0,6.0
2953,1.0,5.0,5.0
2954,1.0,5.0,7.0
2955,1.0,5.0,5.0
2956,1.0,8.0,8.0
2957,1.0,2.0,3.0
2958,1.0,2.0,3.0
2959,5.0,2.0,2.0
2960,1.0,2.0,10.0
2961,6.0,2.0,1.0
2962,6.0,2.0,7.0
2963,2.0,2.0,7.0
2964,9.0,9.0,7.0
2965,9.0,9.0,7.0
2966,9.0,9.0,4.0
2967,1.0,8.0,1.0
2968,1.0,3.0,1.0
2969,1.0,3.0,1.0
2970,1.0,3.0,1.0
2971,1.0,3.0,1.0
2972,1.0,3.0,1.0
2973,1.0,3.0,1.0
2974,1.0,3.0,1.0
2975,1.0,3.0,1.0
2976,1.0,3.0,1.0
2977,1.0,3.0,1.0
2978,1.0,3.0,1.0
2979,1.0,3.0,1.0
2980,1.0,3.0,1.0
2981,1.0,3.0,1.0
2982,1.0,3.0,1.0
2983,1.0,3.0,1.0
2984,1.0,3.0,1.0
2985,1.0,3.0,1.0
2986,1.0,3.0,1.0
2987,1.0,3.0,1.0
2988,1.0,3.0,1.0
2989,7.0,3.0,5.0
2990,1.0,3.0,1.0
2991,1.0,3.0,1.0
2992,1.0,3.0,1.0
2993,1.0,2.0,5.0
2994,1.0,6.0,5.0
2995,1.0,2.0,5.0
2996,4.0,2.0,5.0
2997,1.0,2.0,1.0
2998,1.0,2.0,1.0
2999,1.0,3.0,1.0
3000,2.0,4.0,4.0
3001,1.0,1.0,1.0
3002,4.0,1.0,1.0
3003,4.0,4.0,4.0
3004,2.0,4.0,4.0
3005,2.0,3.0,4.0
3006,1.0,4.0,3.0
3007,1.0,7.0,2.0
3008,10.0,7.0,1.0
3009,3.0,2.0,4.0
3010,3.0,2.0,1.0
3011,3.0,2.0,2.0
3012,3.0,3.0,4.0
3013,3.0,2.0,1.0
3014,4.0,2.0,1.0
3015,7.0,3.0,1.0
3016,4.0,2.0,4.0
3017,6.0,9.0,10.0
3018,1.0,1.0,1.0
3019,1.0,1.0,1.0
3020,6.0,2.0,5.0
3021,6.0,2.0,6.0
3022,3.0,1.0,1.0
3023,4.0,1.0,1.0
3024,2.0,7.0,3.0
3025,2.0,1.0,3.0
3026,5.0,1.0,4.0
3027,5.0,1.0,4.0
3028,5.0,3.0,3.0
3029,5.0,3.0,3.0
3030,5.0,10.0,9.0
3031,5.0,10.0,4.0
3032,5.0,10.0,3.0
3033,4.0,10.0,7.0
3034,4.0,10.0,8.0
3035,5.0,10.0,6.0
3036,1.0,4.0,6.0
3037,1.0,4.0,5.0
3038,1.0,4.0,7.0
3039,1.0,2.0,2.0
3040,1.0,1.0,1.0
3041,1.0,1.0,1.0
3042,1.0,1.0,1.0
3043,1.0,1.0,1.0
3044,1.0,1.0,1.0
3045,2.0,2.0,5.0
3046,2.0,2.0,5.0
3047,1.0,1.0,4.0
3048,3.0,7.0,4.0
3049,3.0,6.0,1.0
3050,3.0,9.0,1.0
3051,3.0,9.0,5.0
3052,3.0,10.0,1.0
3053,3.0,1.0,1.0
3054,3.0,6.0,1.0
3055,3.0,1.0,6.0
3056,3.0,7.0,1.0
3057,3.0,6.0,1.0
3058,3.0,1.0,1.0
3059,3.0,2.0,1.0
3060,3.0,1.0,1.0
3061,3.0,7.0,1.0
3062,3.0,5.0,1.0
3063,3.0,1.0,1.0
3064,3.0,1.0,1.0
3065,3.0,1.0,1.0
3066,3.0,5.0,1.0
3067,3.0,1.0,1.0
3068,3.0,1.0,1.0
3069,3.0,5.0,1.0
3070,3.0,4.0,1.0
3071,3.0,2.0,1.0
3072,3.0,5.0,1.0
3073,4.0,1.0,1.0
3074,2.0,4.0,1.0
3075,2.0,2.0,4.0
3076,2.0,3.0,4.0
3077,2.0,3.0,3.0
3078,2.0,3.0,3.0
3079,2.0,3.0,3.0
3080,8.0,3.0,3.0
3081,9.0,3.0,3.0
3082,9.0,3.0,3.0
3083,9.0,3.0,3.0
3084,9.0,3.0,3.0
3085,2.0,1.0,1.0
3086,4.0,1.0,1.0
3087,1.0,1.0,2.0
3088,10.0,1.0,2.0
3089,10.0,1.0,2.0
3090,2.0,6.0,2.0
3091,2.0,1.0,3.0
3092,4.0,1.0,6.0
3093,1.0,4.0,1.0
3094,1.0,1.0,1.0
3095,3.0,2.0,3.0
3096,3.0,2.0,3.0
3097,4.0,2.0,9.0
3098,3.0,6.0,3.0
3099,3.0,10.0,3.0
3100,3.0,10.0,3.0
3101,3.0,7.0,1.0
3102,3.0,1.0,1.0
3103,3.0,1.0,1.0
3104,3.0,1.0,1.0
3105,1.0,1.0,1.0
3106,1.0,1.0,1.0
3107,1.0,1.0,1.0
3108,1.0,1.0,1.0
3109,1.0,1.0,1.0
3110,1.0,1.0,1.0
3111,2.0,1.0,1.0
3112,2.0,1.0,1.0
3113,2.0,1.0,1.0
3114,2.0,1.0,1.0
3115,1.0,1.0,1.0
3116,7.0,1.0,1.0
3117,7.0,1.0,1.0
3118,2.0,9.0,1.0
3119,2.0,9.0,1.0
3120,3.0,5.0,1.0
3121,3.0,10.0,1.0
3122,3.0,7.0,1.0
3123,2.0,4.0,2.0
3124,4.0,3.0,6.0
3125,2.0,10.0,2.0
3126,1.0,10.0,2.0
3127,2.0,10.0,1.0
3128,3.0,4.0,1.0
3129,3.0,4.0,1.0
3130,3.0,4.0,1.0
3131,3.0,4.0,1.0
3132,3.0,4.0,9.0
3133,1.0,1.0,1.0
3134,1.0,1.0,1.0
3135,1.0,1.0,1.0
3136,2.0,2.0,2.0
3137,4.0,5.0,2.0
3138,7.0,7.0,2.0
3139,1.0,3.0,5.0
3140,2.0,3.0,5.0
3141,6.0,1.0,2.0
3142,6.0,4.0,8.0
3143,6.0,1.0,8.0
3144,6.0,1.0,6.0
3145,6.0,1.0,3.0
3146,2.0,1.0,4.0
3147,2.0,4.0,3.0
3148,2.0,4.0,3.0
3149,2.0,4.0,1.0
3150,2.0,4.0,1.0
3151,2.0,4.0,1.0
3152,2.0,10.0,7.0
3153,2.0,10.0,3.0
3154,2.0,5.0,1.0
3155,2.0,1.0,1.0
3156,2.0,1.0,1.0
3157,2.0,3.0,3.0
3158,2.0,3.0,3.0
3159,2.0,3.0,3.0
3160,2.0,3.0,3.0
3161,2.0,3.0,3.0
3162,2.0,4.0,4.0
3163,2.0,8.0,4.0
3164,1.0,6.0,1.0
3165,2.0,2.0,10.0
3166,3.0,3.0,3.0
3167,1.0,2.0,1.0
3168,3.0,2.0,1.0
3169,1.0,2.0,1.0
3170,1.0,2.0,1.0
3171,1.0,2.0,1.0
3172,1.0,2.0,1.0
3173,1.0,2.0,1.0
3174,1.0,2.0,1.0
3175,1.0,2.0,1.0
3176,1.0,2.0,7.0
3177,1.0,2.0,5.0
3178,1.0,3.0,4.0
3179,1.0,2.0,4.0
3180,1.0,2.0,1.0
3181,1.0,2.0,1.0
3182,1.0,2.0,1.0
3183,1.0,2.0,1.0
3184,1.0,2.0,1.0
3185,1.0,2.0,1.0
3186,1.0,2.0,1.0
3187,1.0,2.0,1.0
3188,4.0,2.0,4.0
3189,4.0,2.0,4.0
3190,4.0,2.0,4.0
3191,4.0,2.0,4.0
3192,4.0,2.0,4.0
3193,5.0,2.0,5.0
3194,1.0,2.0,5.0
3195,1.0,2.0,5.0
3196,1.0,2.0,1.0
3197,1.0,4.0,1.0
3198,1.0,5.0,1.0
3199,1.0,5.0,1.0
3200,1.0,5.0,1.0
3201,1.0,5.0,1.0
3202,1.0,5.0,1.0
3203,4.0,3.0,1.0
3204,2.0,3.0,4.0
3205,1.0,3.0,1.0
3206,1.0,3.0,2.0
3207,1.0,3.0,2.0
3208,1.0,3.0,2.0
3209,1.0,3.0,1.0
3210,1.0,3.0,1.0
3211,1.0,7.0,1.0
3212,1.0,7.0,1.0
3213,1.0,7.0,1.0
3214,1.0,7.0,1.0
3215,1.0,7.0,1.0
3216,1.0,7.0,1.0
3217,1.0,7.0,1.0
3218,3.0,7.0,1.0
3219,1.0,7.0,1.0
3220,1.0,7.0,1.0
3221,4.0,1.0,3.0
3222,1.0,1.0,6.0
3223,2.0,1.0,6.0
3224,2.0,1.0,2.0
3225,2.0,1.0,2.0
3226,2.0,1.0,2.0
3227,2.0,1.0,2.0
3228,2.0,5.0,2.0
3229,6.0,5.0,4.0
3230,10.0,5.0,4.0
3231,2.0,3.0,6.0
3232,2.0,1.0,5.0
3233,3.0,1.0,1.0
3234,2.0,1.0,1.0
3235,3.0,2.0,1.0
3236,3.0,3.0,4.0
3237,4.0,1.0,4.0
3238,4.0,1.0,1.0
3239,1.0,2.0,1.0
3240,1.0,2.0,3.0
3241,1.0,2.0,1.0
3242,1.0,2.0,1.0
3243,1.0,2.0,1.0
3244,2.0,2.0,1.0
3245,2.0,2.0,1.0
3246,2.0,1.0,1.0
3247,1.0,1.0,1.0
3248,1.0,1.0,2.0
3249,1.0,1.0,2.0
3250,1.0,1.0,2.0
3251,3.0,1.0,2.0
3252,7.0,1.0,3.0
3253,8.0,3.0,4.0
3254,10.0,3.0,4.0
3255,4.0,2.0,9.0
3256,4.0,1.0,1.0
3257,10.0,1.0,3.0
3258,10.0,1.0,1.0
3259,10.0,1.0,2.0
3260,7.0,1.0,2.0
3261,7.0,1.0,2.0
3262,7.0,5.0,2.0
3263,7.0,10.0,2.0
3264,7.0,10.0,7.0
3265,6.0,10.0,6.0
3266,6.0,10.0,6.0
3267,6.0,10.0,6.0
3268,9.0,10.0,6.0
3269,6.0,10.0,6.0
3270,6.0,10.0,6.0
3271,6.0,10.0,6.0
3272,7.0,4.0,1.0
3273,2.0,4.0,5.0
3274,6.0,4.0,1.0
3275,1.0,2.0,1.0
3276,1.0,2.0,1.0
3277,1.0,2.0,1.0
3278,1.0,2.0,1.0
3279,1.0,2.0,1.0
3280,1.0,2.0,1.0
3281,1.0,2.0,1.0
3282,1.0,2.0,1.0
3283,1.0,2.0,1.0
3284,1.0,2.0,1.0
3285,1.0,2.0,1.0
3286,1.0,2.0,1.0
3287,1.0,2.0,1.0
3288,1.0,2.0,1.0
3289,1.0,2.0,1.0
3290,1.0,2.0,1.0
3291,1.0,2.0,1.0
3292,4.0,3.0,2.0
3293,1.0,4.0,1.0
3294,1.0,5.0,1.0
3295,1.0,1.0,1.0
3296,1.0,1.0,1.0
3297,4.0,3.0,5.0
3298,2.0,3.0,5.0
3299,1.0,3.0,7.0
3300,3.0,7.0,8.0
3301,3.0,7.0,4.0
3302,1.0,6.0,3.0
3303,3.0,10.0,1.0
3304,4.0,5.0,3.0
3305,4.0,5.0,3.0
3306,4.0,9.0,4.0
3307,4.0,1.0,4.0
3308,3.0,6.0,1.0
3309,1.0,3.0,2.0
3310,1.0,4.0,3.0
3311,1.0,4.0,3.0
3312,1.0,1.0,10.0
3313,3.0,6.0,7.0
3314,9.0,2.0,5.0
3315,1.0,4.0,5.0
3316,1.0,4.0,5.0
3317,1.0,1.0,1.0
3318,1.0,1.0,1.0
3319,4.0,1.0,3.0
3320,4.0,1.0,3.0
3321,7.0,2.0,3.0
3322,4.0,1.0,8.0
3323,4.0,1.0,3.0
3324,5.0,2.0,3.0
3325,5.0,5.0,1.0
3326,1.0,2.0,1.0
3327,1.0,2.0,7.0
3328,3.0,4.0,3.0
3329,3.0,4.0,10.0
3330,3.0,4.0,1.0
3331,3.0,4.0,1.0
3332,3.0,1.0,2.0
3333,3.0,4.0,2.0
3334,1.0,10.0,5.0
3335,1.0,4.0,2.0
3336,1.0,6.0,1.0
3337,1.0,4.0,2.0
3338,1.0,5.0,2.0
3339,1.0,2.0,3.0
3340,1.0,2.0,3.0
3341,1.0,2.0,10.0
3342,1.0,2.0,2.0
3343,1.0,2.0,5.0
3344,1.0,2.0,5.0
3345,3.0,2.0,5.0
3346,1.0,2.0,1.0
3347,1.0,2.0,3.0
3348,3.0,2.0,3.0
3349,3.0,2.0,1.0
3350,1.0,2.0,1.0
3351,1.0,2.0,1.0
3352,1.0,2.0,1.0
3353,1.0,2.0,1.0
3354,1.0,2.0,1.0
3355,1.0,2.0,1.0
3356,1.0,2.0,4.0
3357,1.0,2.0,1.0
3358,1.0,3.0,1.0
3359,1.0,2.0,1.0
3360,1.0,2.0,1.0
3361,1.0,4.0,1.0
3362,1.0,2.0,1.0
3363,1.0,6.0,1.0
3364,2.0,1.0,1.0
3365,1.0,6.0,1.0
3366,2.0,1.0,2.0
3367,1.0,2.0,2.0
3368,2.0,1.0,2.0
3369,1.0,1.0,1.0
3370,1.0,3.0,1.0
3371,1.0,3.0,5.0
3372,1.0,3.0,1.0
3373,1.0,3.0,2.0
3374,1.0,3.0,2.0
3375,1.0,3.0,8.0
3376,2.0,8.0,1.0
3377,2.0,7.0,5.0
3378,2.0,8.0,6.0
3379,2.0,8.0,1.0
3380,2.0,8.0,2.0
3381,2.0,8.0,7.0
3382,2.0,3.0,4.0
3383,2.0,8.0,4.0
3384,1.0,4.0,4.0
3385,3.0,4.0,7.0
3386,3.0,4.0,4.0
3387,3.0,1.0,4.0
3388,3.0,1.0,7.0
3389,3.0,1.0,7.0
3390,3.0,1.0,9.0
3391,5.0,1.0,3.0
3392,3.0,1.0,5.0
3393,4.0,1.0,2.0
3394,4.0,1.0,4.0
3395,4.0,1.0,4.0
3396,4.0,5.0,6.0
3397,4.0,10.0,6.0
3398,4.0,1.0,6.0
3399,3.0,5.0,6.0
3400,3.0,3.0,9.0
3401,3.0,9.0,4.0
3402,2.0,2.0,2.0
3403,2.0,1.0,5.0
3404,2.0,1.0,5.0
3405,2.0,1.0,5.0
3406,2.0,1.0,2.0
3407,2.0,1.0,4.0
3408,2.0,1.0,4.0
3409,2.0,1.0,2.0
3410,2.0,1.0,2.0
3411,2.0,1.0,3.0
3412,2.0,1.0,3.0
3413,2.0,1.0,3.0
3414,2.0,1.0,6.0
3415,2.0,1.0,2.0
3416,4.0,1.0,4.0
3417,4.0,1.0,4.0
3418,4.0,1.0,4.0
3419,6.0,1.0,4.0
3420,2.0,1.0,2.0
3421,2.0,1.0,2.0
3422,2.0,1.0,2.0
3423,2.0,1.0,2.0
3424,2.0,1.0,2.0
3425,4.0,1.0,4.0
3426,4.0,1.0,2.0
3427,4.0,1.0,4.0
3428,4.0,1.0,4.0
3429,4.0,1.0,4.0
3430,4.0,1.0,4.0
3431,3.0,1.0,3.0
3432,3.0,1.0,3.0
3433,3.0,1.0,1.0
3434,5.0,9.0,5.0
3435,5.0,6.0,1.0
3436,4.0,9.0,3.0
3437,4.0,9.0,3.0
3438,4.0,2.0,4.0
3439,4.0,2.0,4.0
3440,4.0,1.0,4.0
3441,4.0,1.0,4.0
3442,4.0,1.0,4.0
3443,4.0,1.0,4.0
3444,4.0,3.0,4.0
3445,2.0,3.0,2.0
3446,2.0,3.0,2.0
3447,1.0,1.0,5.0
3448,1.0,3.0,1.0
3449,3.0,1.0,4.0
3450,3.0,1.0,2.0
3451,3.0,1.0,2.0
3452,3.0,1.0,2.0
3453,7.0,2.0,1.0
3454,7.0,7.0,10.0
3455,1.0,2.0,10.0
3456,6.0,1.0,3.0
3457,10.0,8.0,6.0
3458,10.0,6.0,7.0
3459,3.0,6.0,4.0
3460,1.0,7.0,7.0
3461,5.0,4.0,6.0
3462,1.0,3.0,3.0
3463,1.0,6.0,6.0
3464,1.0,6.0,3.0
3465,1.0,6.0,2.0
3466,8.0,6.0,2.0
3467,1.0,6.0,1.0
3468,5.0,6.0,1.0
3469,5.0,6.0,1.0
3470,5.0,6.0,1.0
3471,2.0,4.0,1.0
3472,5.0,6.0,4.0
3473,3.0,1.0,1.0
3474,3.0,1.0,3.0
3475,4.0,1.0,1.0
3476,4.0,1.0,1.0
3477,4.0,1.0,1.0
3478,4.0,1.0,1.0
3479,4.0,3.0,1.0
3480,2.0,3.0,3.0
3481,2.0,4.0,1.0
3482,2.0,4.0,1.0
3483,2.0,3.0,3.0
3484,2.0,5.0,1.0
3485,2.0,3.0,2.0
3486,2.0,3.0,1.0
3487,2.0,8.0,1.0
3488,2.0,3.0,3.0
3489,2.0,3.0,1.0
3490,1.0,3.0,1.0
3491,1.0,3.0,1.0
3492,1.0,4.0,1.0
3493,5.0,7.0,1.0
3494,10.0,3.0,1.0
3495,7.0,8.0,1.0
3496,7.0,8.0,1.0
3497,1.0,4.0,7.0
3498,1.0,2.0,7.0
3499,1.0,2.0,7.0
3500,1.0,2.0,2.0
3501,1.0,2.0,7.0
3502,1.0,6.0,7.0
3503,1.0,4.0,7.0
3504,1.0,2.0,2.0
3505,1.0,8.0,5.0
3506,1.0,6.0,4.0
3507,1.0,3.0,2.0
3508,2.0,3.0,2.0
3509,2.0,3.0,2.0
3510,2.0,3.0,2.0
3511,2.0,3.0,2.0
3512,2.0,3.0,2.0
3513,2.0,3.0,2.0
3514,2.0,3.0,3.0
3515,2.0,4.0,4.0
3516,2.0,4.0,3.0
3517,2.0,4.0,3.0
3518,2.0,4.0,3.0
3519,1.0,3.0,3.0
3520,1.0,3.0,10.0
3521,1.0,2.0,3.0
3522,1.0,2.0,2.0
3523,6.0,9.0,3.0
3524,2.0,3.0,5.0
3525,2.0,3.0,5.0
3526,2.0,3.0,5.0
3527,2.0,3.0,4.0
3528,2.0,3.0,4.0
3529,2.0,2.0,2.0
3530,3.0,4.0,1.0
3531,3.0,4.0,3.0
3532,3.0,1.0,2.0
3533,3.0,1.0,1.0
3534,3.0,1.0,1.0
3535,3.0,2.0,2.0
3536,3.0,2.0,2.0
3537,3.0,2.0,2.0
3538,3.0,2.0,2.0
3539,3.0,4.0,4.0
3540,3.0,4.0,5.0
3541,1.0,4.0,2.0
3542,1.0,4.0,1.0
3543,3.0,1.0,5.0
3544,3.0,1.0,1.0
3545,3.0,1.0,1.0
3546,3.0,1.0,1.0
3547,3.0,1.0,4.0
3548,3.0,1.0,4.0
3549,3.0,1.0,1.0
3550,3.0,2.0,1.0
3551,3.0,1.0,1.0
3552,3.0,1.0,1.0
3553,3.0,1.0,1.0
3554,3.0,1.0,1.0
3555,3.0,1.0,1.0
3556,3.0,1.0,4.0
3557,3.0,1.0,2.0
3558,3.0,5.0,2.0
3559,8.0,1.0,2.0
3560,8.0,4.0,2.0
3561,8.0,5.0,2.0
3562,10.0,2.0,10.0
3563,1.0,2.0,1.0
3564,1.0,2.0,1.0
3565,1.0,2.0,1.0
3566,1.0,2.0,1.0
3567,1.0,2.0,1.0
3568,1.0,2.0,1.0
3569,1.0,2.0,1.0
3570,1.0,2.0,1.0
3571,1.0,2.0,1.0
3572,1.0,2.0,3.0
3573,1.0,3.0,1.0
3574,1.0,3.0,1.0
3575,1.0,3.0,1.0
3576,1.0,3.0,1.0
3577,1.0,3.0,1.0
3578,1.0,4.0,1.0
3579,1.0,4.0,1.0
3580,1.0,4.0,1.0
3581,1.0,4.0,1.0
3582,1.0,4.0,1.0
3583,1.0,3.0,1.0
3584,1.0,3.0,1.0
3585,1.0,3.0,1.0
3586,1.0,3.0,1.0
3587,6.0,3.0,6.0
3588,1.0,2.0,1.0
3589,10.0,2.0,1.0
3590,1.0,2.0,1.0
3591,1.0,2.0,10.0
3592,5.0,6.0,1.0
3593,1.0,6.0,1.0
3594,5.0,6.0,5.0
3595,5.0,6.0,9.0
3596,1.0,6.0,1.0
3597,1.0,3.0,1.0
3598,2.0,3.0,7.0
3599,2.0,3.0,3.0
3600,2.0,3.0,1.0
3601,4.0,1.0,1.0
3602,2.0,1.0,1.0
3603,2.0,3.0,1.0
3604,2.0,4.0,3.0
3605,2.0,4.0,3.0
3606,5.0,2.0,3.0
3607,1.0,2.0,5.0
3608,7.0,2.0,1.0
3609,1.0,2.0,5.0
3610,4.0,2.0,3.0
3611,10.0,3.0,5.0
3612,10.0,3.0,10.0
3613,2.0,5.0,2.0
3614,2.0,1.0,2.0
3615,2.0,1.0,2.0
3616,2.0,4.0,2.0
3617,2.0,3.0,2.0
3618,2.0,1.0,2.0
3619,2.0,1.0,2.0
3620,2.0,1.0,2.0
3621,2.0,1.0,2.0
3622,2.0,1.0,2.0
3623,2.0,3.0,2.0
3624,2.0,1.0,2.0
3625,2.0,1.0,2.0
3626,2.0,1.0,2.0
3627,3.0,1.0,2.0
3628,3.0,1.0,2.0
3629,3.0,1.0,1.0
3630,3.0,1.0,1.0
3631,3.0,2.0,1.0
3632,3.0,2.0,1.0
3633,2.0,2.0,5.0
3634,1.0,2.0,5.0
3635,1.0,7.0,1.0
3636,1.0,3.0,1.0
3637,1.0,3.0,1.0
3638,1.0,4.0,1.0
3639,1.0,5.0,10.0
3640,2.0,5.0,1.0
3641,1.0,4.0,5.0
3642,10.0,2.0,1.0
3643,10.0,2.0,3.0
3644,10.0,2.0,5.0
3645,1.0,2.0,5.0
3646,1.0,2.0,5.0
3647,1.0,2.0,5.0
3648,1.0,2.0,5.0
3649,8.0,2.0,5.0
3650,5.0,1.0,1.0
3651,3.0,2.0,1.0
3652,3.0,2.0,1.0
3653,8.0,2.0,1.0
3654,5.0,6.0,1.0
3655,1.0,2.0,1.0
3656,1.0,1.0,1.0
3657,10.0,1.0,7.0
3658,10.0,2.0,5.0
3659,3.0,10.0,7.0
3660,3.0,10.0,8.0
3661,3.0,1.0,3.0
3662,3.0,1.0,3.0
3663,3.0,1.0,3.0
3664,3.0,1.0,3.0
3665,3.0,4.0,3.0
3666,3.0,4.0,3.0
3667,3.0,4.0,3.0
3668,1.0,4.0,3.0
3669,1.0,4.0,3.0
3670,3.0,4.0,1.0
3671,3.0,2.0,4.0
3672,3.0,2.0,1.0
3673,3.0,2.0,1.0
3674,3.0,2.0,7.0
3675,3.0,2.0,7.0
3676,3.0,2.0,5.0
3677,3.0,2.0,7.0
3678,4.0,2.0,4.0
3679,3.0,8.0,4.0
3680,4.0,1.0,1.0
3681,3.0,8.0,5.0
3682,9.0,8.0,8.0
3683,4.0,8.0,8.0
3684,4.0,8.0,8.0
3685,1.0,8.0,9.0
3686,1.0,6.0,10.0
3687,1.0,5.0,2.0
3688,1.0,10.0,3.0
3689,1.0,6.0,6.0
3690,1.0,10.0,2.0
3691,2.0,4.0,2.0
3692,2.0,4.0,2.0
3693,2.0,4.0,2.0
3694,6.0,4.0,3.0
3695,6.0,4.0,5.0
3696,6.0,4.0,5.0
3697,5.0,4.0,5.0
3698,2.0,4.0,2.0
3699,2.0,4.0,2.0
3700,2.0,4.0,2.0
3701,2.0,4.0,3.0
3702,2.0,2.0,2.0
3703,1.0,2.0,7.0
3704,6.0,3.0,2.0
3705,4.0,2.0,2.0
3706,4.0,2.0,2.0
3707,4.0,2.0,2.0
3708,1.0,2.0,2.0
3709,1.0,2.0,2.0
3710,1.0,2.0,3.0
3711,1.0,2.0,4.0
3712,7.0,2.0,3.0
3713,3.0,2.0,3.0
3714,5.0,2.0,5.0
3715,10.0,2.0,6.0
3716,2.0,2.0,6.0
3717,5.0,2.0,1.0
3718,1.0,1.0,1.0
3719,1.0,1.0,1.0
3720,1.0,1.0,1.0
3721,1.0,1.0,1.0
3722,1.0,1.0,3.0
3723,1.0,1.0,3.0
3724,1.0,1.0,1.0
3725,1.0,1.0,1.0
3726,1.0,3.0,4.0
3727,1.0,3.0,1.0
3728,6.0,3.0,6.0
3729,4.0,2.0,5.0
3730,1.0,2.0,6.0
3731,1.0,2.0,6.0
3732,1.0,2.0,7.0
3733,1.0,2.0,6.0
3734,5.0,1.0,2.0
3735,5.0,4.0,6.0
3736,5.0,4.0,5.0
3737,5.0,4.0,5.0
3738,4.0,3.0,3.0
3739,2.0,3.0,3.0
3740,8.0,3.0,3.0
3741,4.0,3.0,3.0
3742,9.0,3.0,3.0
3743,9.0,3.0,3.0
3744,10.0,3.0,3.0
3745,9.0,3.0,6.0
3746,9.0,6.0,3.0
3747,10.0,3.0,1.0
3748,1.0,3.0,3.0
3749,1.0,3.0,2.0
3750,2.0,1.0,1.0
3751,2.0,4.0,3.0
3752,1.0,2.0,3.0
3753,1.0,1.0,3.0
3754,2.0,2.0,2.0
3755,2.0,5.0,2.0
3756,4.0,3.0,2.0
3757,4.0,3.0,7.0
3758,7.0,3.0,1.0
3759,2.0,3.0,1.0
3760,2.0,3.0,1.0
3761,2.0,3.0,2.0
3762,2.0,3.0,2.0
3763,2.0,3.0,2.0
3764,4.0,3.0,4.0
3765,5.0,2.0,4.0
3766,1.0,2.0,5.0
3767,1.0,2.0,1.0
3768,1.0,2.0,1.0
3769,1.0,2.0,1.0
3770,1.0,2.0,1.0
3771,1.0,2.0,1.0
3772,1.0,2.0,1.0
3773,1.0,2.0,1.0
3774,1.0,2.0,1.0
3775,1.0,1.0,1.0
3776,1.0,1.0,1.0
3777,1.0,1.0,6.0
3778,2.0,1.0,6.0
3779,3.0,1.0,4.0
3780,3.0,1.0,1.0
3781,7.0,1.0,1.0
3782,2.0,1.0,1.0
3783,2.0,1.0,1.0
3784,2.0,1.0,3.0
3785,2.0,3.0,3.0
3786,2.0,1.0,1.0
3787,2.0,1.0,1.0
3788,2.0,1.0,4.0
3789,2.0,5.0,2.0
3790,2.0,4.0,6.0
3791,2.0,4.0,6.0
3792,7.0,5.0,6.0
3793,8.0,4.0,7.0
3794,7.0,1.0,3.0
